2026-06-24 13:40:19 | DEBUG    | matplotlib:342 | matplotlib data path: C:\Users\A1\AppData\Roaming\Python\Python313\site-packages\matplotlib\mpl-data
2026-06-24 13:40:19 | DEBUG    | matplotlib:342 | CONFIGDIR=C:\Users\A1\.matplotlib
2026-06-24 13:40:19 | DEBUG    | matplotlib:1560 | interactive is False
2026-06-24 13:40:19 | DEBUG    | matplotlib:1561 | platform is win32
2026-06-24 13:40:19 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): flash-api.jin10.com:443
2026-06-24 13:40:19 | INFO     | kline_scheduler:175 | [泡沫监测] 下次自动分析：2026-06-27 10:00:00（68.3h 后）
2026-06-24 13:40:19 | INFO     | kline_scheduler:238 | [研究卡片价格] 启动补拉: 今日 05:00 定时更新尚未完成（缓存 2026-06-16 05:00:00）
2026-06-24 13:40:19 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.hyperliquid.xyz:443
2026-06-24 13:40:19 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.hyperliquid.xyz:443
2026-06-24 13:40:19 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.hyperliquid.xyz:443
2026-06-24 13:40:20 | DEBUG    | urllib3.connectionpool:475 | https://flash-api.jin10.com:443 "GET /get_flash_list?channel=-8200&vip=1 HTTP/1.1" 200 None
2026-06-24 13:40:20 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): news.10jqka.com.cn:443
2026-06-24 13:40:20 | DEBUG    | urllib3.connectionpool:475 | https://news.10jqka.com.cn:443 "GET /tapp/news/push/stock?page=1&tag=&track=website HTTP/1.1" 200 None
2026-06-24 13:40:20 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): np-weblist.eastmoney.com:443
2026-06-24 13:40:21 | DEBUG    | urllib3.connectionpool:475 | https://np-weblist.eastmoney.com:443 "GET /comm/web/getFastNewsList?client=web&biz=web_724&fastColumn=102&sortEnd=&pageSize=80&req_trace=1710315450384 HTTP/1.1" 200 None
2026-06-24 13:40:21 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): zhibo.sina.com.cn:443
2026-06-24 13:40:21 | DEBUG    | urllib3.connectionpool:475 | https://zhibo.sina.com.cn:443 "GET /api/zhibo/feed?page=1&page_size=30&zhibo_id=152&tag_id=0&dire=f&dpc=1&pagesize=30&type=1 HTTP/1.1" 200 None
2026-06-24 13:40:21 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): news.futunn.com:443
2026-06-24 13:40:21 | WARNING  | backpack_quant_trading.core.hyperliquid_klines:116 | HL K线拉取失败 coin=HYPE interval=4h: HTTPSConnectionPool(host='api.hyperliquid.xyz', port=443): Max retries exceeded with url: /info (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000024E540BE710>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')))
2026-06-24 13:40:22 | WARNING  | backpack_quant_trading.core.research_card_prices:286 | Hyperliquid allMids 失败: HTTPSConnectionPool(host='api.hyperliquid.xyz', port=443): Max retries exceeded with url: /info (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000024E540BF110>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')))
2026-06-24 13:40:22 | WARNING  | backpack_quant_trading.core.research_card_prices:286 | Hyperliquid allMids 失败: HTTPSConnectionPool(host='api.hyperliquid.xyz', port=443): Max retries exceeded with url: /info (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000024E540BF250>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')))
2026-06-24 13:40:22 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.hyperliquid.xyz:443
2026-06-24 13:40:22 | INFO     | backpack_quant_trading.core.research_card_prices:580 | [研究卡片价格] 走系统代理: http://127.0.0.1:7891
2026-06-24 13:40:22 | INFO     | backpack_quant_trading.core.research_card_prices:580 | [研究卡片价格] 走系统代理: http://127.0.0.1:7891
2026-06-24 13:40:22 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): finance.yahoo.com:443
2026-06-24 13:40:22 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): finance.yahoo.com:443
2026-06-24 13:40:22 | DEBUG    | urllib3.connectionpool:475 | https://news.futunn.com:443 "GET /news-site-api/main/get-flash-list?pageSize=40 HTTP/1.1" 200 55789
2026-06-24 13:40:22 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): finance.yahoo.com:443
2026-06-24 13:40:24 | WARNING  | backpack_quant_trading.core.hyperliquid_klines:116 | HL K线拉取失败 coin=ETH interval=2h: HTTPSConnectionPool(host='api.hyperliquid.xyz', port=443): Max retries exceeded with url: /info (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000024E54023250>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。')))
2026-06-24 13:40:24 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): query1.finance.yahoo.com:443
2026-06-24 13:40:24 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): query1.finance.yahoo.com:443
2026-06-24 13:40:24 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.polygon.io:443
